idPelicula,idPlataforma,precio,fechaAlta
302,3,6.15,2022-10-03
80,1,9.06,2022-07-20
351,1,12.45,2024-03-27
471,1,14.89,2020-03-28
195,1,5.34,2023-02-19
481,2,15.67,2022-10-07
430,3,12.03,2021-07-13
170,1,4.08,2021-07-23
118,2,6.22,2025-09-01
261,2,4.9,2020-10-27
131,3,3.88,2024-05-27
228,4,16.14,2021-02-04
190,3,18.63,2020-07-09
342,4,5.96,2024-08-05
48,1,16.77,2022-10-20
110,2,10.16,2021-09-26
252,3,11.34,2021-12-06
40,1,19.93,2023-02-11
256,1,4.31,2020-02-12
418,4,5.71,2023-05-18
144,3,4.89,2021-07-26
242,2,10.82,2023-01-29
90,4,8.55,2025-07-06
159,4,16.9,2025-05-24
352,2,16.47,2022-10-21
446,3,5.4,2023-04-01
359,4,7.26,2024-09-21
347,3,3.94,2023-05-01
482,2,17.98,2021-08-27
54,3,4.49,2020-05-20
97,3,15.02,2023-05-12
321,1,6.33,2025-01-23
275,1,5.58,2023-05-07
327,2,14.08,2025-05-11
269,4,13.66,2020-11-27
103,1,10.79,2022-07-28
111,4,9.56,2025-10-06
404,1,5.18,2021-12-11
474,3,19.71,2024-06-06
478,1,19.05,2024-08-28
137,1,3.47,2020-12-05
369,1,17.69,2020-02-20
384,2,10.77,2024-06-30
89,1,3.9,2021-06-13
32,3,7.5,2020-12-21
253,2,3.58,2021-03-17
250,1,12.04,2020-07-09
176,1,9.67,2025-03-13
295,4,6.59,2023-08-17
128,3,16.01,2025-08-03
20,4,17.55,2021-08-17
418,1,9.94,2023-06-15
35,3,11.49,2025-02-12
75,3,16.28,2023-09-06
188,2,18.71,2020-01-31
22,1,17.24,2022-12-16
53,3,8.05,2020-03-12
404,4,7.33,2020-02-18
80,1,7.25,2020-12-30
317,1,14.26,2021-06-04
314,3,8.94,2025-06-18
309,3,8.66,2025-05-15
69,4,5.07,2025-09-23
37,2,3.38,2022-10-22
46,1,16.08,2020-06-18
262,1,6.91,2020-01-12
372,2,13.31,2023-06-26
333,2,19.21,2024-07-09
137,2,9.3,2023-09-10
428,2,13.72,2021-02-19
54,3,14.07,2023-09-26
308,2,17.62,2023-07-08
369,1,9.96,2023-04-12
139,3,4.28,2020-01-15
448,2,6.69,2021-01-17
492,1,4.75,2023-02-22
404,2,11.85,2023-07-03
403,2,15.58,2024-02-02
25,3,13.35,2022-09-18
362,3,14.12,2020-05-18
220,1,5.62,2025-09-05
283,4,6.07,2023-05-13
445,1,18.29,2025-03-30
12,1,18.33,2022-03-15
298,4,5.75,2021-03-21
164,3,4.91,2023-07-19
298,4,14.95,2021-04-02
250,4,18.84,2022-12-13
161,1,12.35,2023-08-10
302,2,10.55,2020-09-17
11,4,18.33,2021-12-14
30,3,14.21,2025-04-05
92,1,10.13,2023-09-15
268,1,17.7,2020-01-04
3,3,10.75,2024-07-03
403,3,18.21,2022-06-20
191,1,4.04,2021-08-18
19,2,14.87,2020-12-08
461,2,4.23,2022-12-31
425,2,3.18,2025-03-11
229,1,13.93,2023-06-27
317,3,5.65,2022-03-14
370,1,5.23,2020-07-28
389,3,9.43,2023-12-29
318,2,13.45,2023-12-10
388,2,6.9,2021-06-27
161,3,3.72,2021-09-09
200,1,11.84,2023-01-17
397,4,5.92,2020-08-31
465,3,18.19,2022-03-30
35,4,4.27,2023-09-29
118,4,6.29,2023-09-11
468,2,12.23,2021-01-04
315,1,7.18,2022-03-31
52,1,18.45,2021-01-26
413,4,8.6,2022-12-16
426,3,19.1,2022-06-26
207,4,10.62,2023-08-13
363,4,17.61,2020-04-06
385,1,11.74,2022-01-14
469,1,11.88,2025-08-10
157,2,16.3,2024-02-04
169,4,18.13,2023-09-19
400,1,18.41,2025-09-22
259,3,13.92,2023-06-15
407,4,5.73,2021-12-25
115,3,17.26,2022-09-22
193,3,3.65,2021-08-08
296,1,14.66,2021-08-12
116,1,10.52,2025-09-09
349,4,17.25,2022-05-07
250,3,14.43,2024-04-06
480,3,18.15,2020-02-04
233,4,8.88,2023-06-09
411,1,15.05,2021-09-26
192,1,5.42,2024-08-11
259,1,11.78,2022-10-03
184,2,15.27,2024-04-17
105,1,17.56,2021-06-06
205,4,7.62,2023-06-13
281,2,12.18,2025-01-10
481,4,5.21,2024-07-28
146,1,19.81,2020-03-04
163,1,6.91,2022-11-15
275,2,10.72,2020-10-12
383,4,15.77,2022-03-27
215,3,9.59,2021-01-09
353,4,19.92,2023-05-04
191,2,18.19,2021-11-02
260,3,4.48,2024-04-11
446,3,11.8,2024-01-25
190,2,17.54,2025-03-11
338,2,16.25,2024-08-22
290,4,16.68,2025-06-03
126,2,19.57,2023-12-12
125,3,10.69,2024-02-01
106,4,19.42,2020-04-02
109,4,5.23,2020-08-17
177,3,3.19,2024-09-26
256,4,4.83,2021-09-08
183,2,11.33,2020-09-23
141,2,13.68,2020-04-27
172,2,3.66,2025-10-08
420,4,8.89,2022-07-25
380,1,18.52,2021-04-02
403,2,18.85,2024-08-29
305,2,6.88,2020-01-10
87,4,7.53,2025-09-07
436,3,18.35,2020-09-07
61,4,7.0,2022-02-04
85,1,19.04,2023-08-10
3,4,4.79,2024-01-08
109,1,3.45,2022-04-23
365,3,6.74,2023-04-20
470,2,3.66,2021-09-27
58,3,14.32,2021-07-27
396,4,10.46,2024-04-21
105,2,7.36,2025-09-20
482,3,4.96,2024-05-02
165,3,16.84,2024-08-18
423,3,18.54,2020-04-15
456,4,12.12,2024-06-08
147,2,9.56,2020-05-06
308,4,15.57,2020-08-15
264,1,17.17,2021-06-12
434,4,4.04,2020-01-25
287,3,10.6,2021-05-11
109,3,15.65,2020-12-01
396,2,9.14,2022-08-18
345,3,17.82,2022-08-03
144,4,8.04,2021-06-25
189,3,17.52,2021-06-28
454,2,18.96,2023-08-31
416,3,12.63,2023-02-13
334,2,17.29,2020-09-03
94,1,9.31,2023-03-08
211,2,10.93,2024-09-20
350,3,16.93,2020-10-08
70,1,10.17,2022-08-11
225,4,15.16,2024-03-08
442,1,12.48,2021-07-03
116,4,14.82,2021-10-08
8,2,18.87,2022-10-30
255,4,7.41,2020-05-25
468,4,13.5,2020-07-22
25,3,15.95,2022-11-11
276,4,4.51,2021-04-06
318,3,8.81,2024-12-17
416,3,9.55,2020-06-23
129,4,12.11,2024-05-26
427,2,12.07,2023-10-06
295,4,14.84,2024-10-27
44,4,18.16,2020-06-04
77,3,14.21,2024-09-25
393,1,16.66,2024-10-12
80,1,11.52,2021-07-21
165,1,11.46,2020-04-06
267,1,10.72,2021-05-21
215,4,13.51,2020-12-01
352,4,12.35,2021-06-07
342,2,16.99,2023-12-19
120,1,19.73,2023-02-03
97,4,11.38,2024-12-15
84,4,8.47,2021-02-04
64,1,9.37,2023-07-06
162,1,14.11,2020-10-02
303,4,10.69,2021-11-13
346,3,5.84,2020-02-27
201,1,7.44,2023-09-15
215,2,17.51,2021-05-15
297,2,8.96,2021-08-09
69,2,3.48,2020-02-04
415,3,14.76,2025-09-20
312,4,11.97,2025-09-27
305,2,13.79,2020-01-31
476,3,4.16,2025-03-17
142,3,11.76,2020-09-28
432,2,9.95,2022-10-18
375,1,7.04,2020-08-04
242,2,9.5,2024-06-04
301,1,4.37,2025-02-26
332,2,15.35,2020-01-31
239,4,10.73,2024-08-25
232,3,12.1,2024-02-16
433,1,15.02,2020-03-16
329,2,14.99,2023-04-19
124,4,13.24,2020-10-27
474,4,4.72,2023-02-01
74,1,19.27,2023-02-17
288,2,17.42,2020-07-23
61,1,17.44,2023-03-17
158,1,9.18,2021-07-12
408,1,11.93,2020-07-01
199,4,7.63,2023-08-27
171,2,19.81,2022-04-03
273,3,8.99,2025-04-09
380,3,15.89,2022-03-26
265,1,17.74,2020-02-08
488,2,9.66,2024-04-02
99,4,3.69,2021-06-24
383,1,8.75,2023-01-13
262,1,13.77,2022-02-11
65,2,3.9,2025-05-14
272,1,13.8,2022-05-01
222,4,13.21,2022-11-30
125,4,19.25,2020-01-23
272,4,18.51,2024-10-13
152,1,18.2,2024-03-10
95,3,8.93,2020-07-26
254,1,4.98,2024-12-05
26,3,16.98,2024-11-13
198,3,13.11,2021-10-27
62,3,18.33,2021-08-03
350,2,8.49,2020-01-18
448,3,8.95,2025-03-04
137,3,9.38,2023-12-12
206,2,15.69,2021-11-16
443,4,10.39,2020-10-22
469,2,10.71,2021-05-07
67,4,11.9,2024-08-25
105,2,3.32,2022-11-16
129,4,17.96,2021-04-03
217,2,16.57,2021-11-26
164,1,14.88,2020-07-24
279,3,16.65,2023-10-30
314,3,6.03,2024-05-15
50,4,5.36,2024-10-27
224,4,10.74,2023-06-26
206,2,5.83,2020-02-25
256,4,12.81,2020-03-09
218,2,2.99,2023-07-29
327,1,10.44,2023-06-11
184,2,12.64,2023-08-17
1,4,17.9,2021-02-13
324,3,14.07,2020-11-26
245,1,19.06,2022-09-26
63,2,7.17,2025-07-13
128,3,17.58,2024-07-03
70,3,17.8,2024-03-05
374,3,10.43,2021-12-25
317,4,9.79,2024-08-06
415,2,12.79,2023-05-22
230,4,12.94,2025-04-27
288,4,5.02,2024-08-12
68,1,14.52,2021-08-22
18,4,13.09,2023-03-18
85,4,14.17,2024-11-22
12,2,15.47,2020-08-01
326,4,3.97,2024-06-19
433,2,17.93,2023-01-15
43,4,15.49,2022-09-16
169,3,15.73,2021-05-30
327,4,9.55,2025-01-26
460,3,6.77,2025-03-20
88,2,3.41,2025-04-05
47,2,14.06,2022-10-30
281,3,19.77,2024-08-02
293,2,15.69,2024-03-26
231,2,11.5,2020-02-26
67,1,16.9,2024-03-15
234,4,3.02,2024-01-15
14,4,5.73,2022-12-25
480,1,16.39,2020-05-17
251,3,13.42,2024-01-03
258,1,3.02,2023-03-15
278,4,13.76,2020-09-18
272,3,3.1,2023-11-11
273,4,5.26,2025-01-01
281,4,9.1,2023-05-19
292,4,9.28,2022-12-06
463,3,9.65,2024-04-18
338,1,5.82,2023-11-05
370,3,9.81,2023-05-19
306,3,15.28,2021-04-04
197,3,8.45,2023-05-13
456,1,18.44,2021-07-10
454,1,11.84,2025-06-15
29,3,19.02,2024-03-07
159,1,12.46,2025-01-08
60,3,7.73,2021-01-02
466,3,4.98,2022-08-21
104,2,4.01,2020-08-06
160,1,15.12,2024-09-16
323,2,7.09,2025-09-01
214,4,17.08,2022-10-24
181,2,6.45,2024-09-24
149,3,18.36,2021-01-18
186,2,16.75,2023-09-06
391,4,17.81,2021-05-01
476,4,6.18,2024-10-12
472,4,18.34,2020-08-04
371,4,14.76,2020-04-13
88,4,8.02,2022-06-05
343,1,11.07,2022-07-01
186,1,14.57,2020-09-07
478,3,11.13,2025-01-26
221,1,15.42,2024-05-03
133,2,7.62,2022-01-07
408,2,14.75,2024-01-05
200,2,13.22,2022-07-15
360,3,11.54,2025-05-22
282,2,16.05,2022-06-04
431,3,10.7,2022-01-24
146,3,12.96,2020-05-21
426,4,4.52,2025-01-12
167,4,8.49,2021-11-24
182,4,10.03,2025-06-25
81,2,12.43,2020-06-21
321,3,14.76,2020-05-20
95,1,5.38,2023-06-15
307,4,18.13,2020-11-12
187,2,17.74,2023-05-16
86,3,19.08,2021-03-25
173,3,16.6,2020-06-26
410,4,8.7,2023-08-24
409,1,5.94,2020-03-02
255,2,10.91,2025-08-29
48,2,18.11,2021-10-20
88,4,10.54,2023-09-15
455,2,12.03,2020-10-13
257,4,13.14,2024-07-27
27,4,14.72,2022-09-23
249,4,10.27,2024-02-12
131,3,16.37,2024-02-24
320,2,10.37,2025-06-11
473,4,14.87,2024-11-08
191,4,5.36,2022-07-05
373,2,6.78,2023-08-07
17,3,3.94,2025-07-10
177,1,16.46,2024-09-11
288,2,6.78,2024-06-22
446,4,11.3,2020-07-11
102,2,10.03,2021-08-28
15,4,17.85,2024-08-29
463,1,7.18,2023-01-23
453,4,12.51,2021-06-02
66,2,6.91,2021-12-10
267,1,7.63,2023-12-04
133,4,17.27,2023-06-14
414,4,16.16,2021-07-17
467,1,9.53,2025-01-03
82,2,17.85,2023-09-21
328,2,14.19,2023-11-14
496,1,6.76,2025-08-01
80,3,7.47,2022-11-10
216,4,7.52,2023-08-05
119,2,18.06,2022-08-31
478,2,12.25,2022-04-25
462,4,8.41,2021-11-17
222,3,12.14,2025-04-08
459,2,16.38,2024-06-02
1,2,17.01,2024-07-16
44,4,16.69,2022-11-01
476,2,7.01,2020-07-17
484,2,15.82,2022-09-11
276,1,14.08,2021-03-08
178,1,12.17,2025-02-16
191,3,14.88,2024-09-26
286,3,6.08,2025-07-04
367,2,3.86,2020-02-16
445,2,13.1,2021-07-01
282,2,8.69,2021-12-25
149,3,8.84,2025-03-05
112,4,9.83,2025-05-16
237,1,9.35,2023-01-10
249,1,8.22,2023-05-20
480,2,15.82,2024-04-10
226,3,5.48,2022-01-17
396,3,19.37,2023-03-04
379,4,13.92,2023-06-26
406,2,7.5,2024-09-30
118,4,9.55,2024-03-28
120,3,6.25,2025-05-14
368,2,12.55,2022-12-20
368,2,3.01,2025-03-30
192,3,14.99,2022-09-01
40,4,16.1,2021-01-18
92,4,18.79,2023-09-25
495,4,5.76,2025-09-11
317,2,15.09,2022-08-13
89,1,12.25,2021-07-04
245,1,15.68,2020-05-04
382,4,6.89,2023-09-19
36,3,6.19,2021-04-08
424,1,11.89,2025-07-26
378,1,9.7,2020-10-20
210,3,19.33,2023-11-13
63,3,16.8,2025-09-08
135,4,12.78,2022-04-29
494,2,9.84,2023-08-11
112,3,7.58,2023-09-26
290,4,9.01,2020-06-26
155,4,19.48,2025-08-28
183,4,10.21,2025-08-27
435,2,8.01,2022-01-06
288,1,7.3,2025-05-19
481,4,12.58,2024-12-01
350,2,17.3,2025-03-18
474,4,18.79,2022-04-02
103,3,17.86,2023-05-25
68,1,5.45,2022-07-31
24,3,14.16,2020-02-10
238,3,17.17,2020-06-07
8,2,10.1,2021-07-06
9,1,19.29,2025-07-02
299,4,13.8,2021-10-18
363,2,7.52,2022-07-09
106,3,3.57,2020-12-11
239,2,8.05,2020-09-18
346,3,5.4,2023-09-09
147,1,6.77,2020-11-25
160,1,19.26,2021-10-31
299,1,8.72,2022-02-25
228,3,16.67,2020-01-25
469,4,9.02,2021-04-25
425,4,17.72,2022-12-15
141,2,12.93,2025-06-03
58,4,11.24,2022-02-17
38,3,12.2,2025-08-03
354,3,13.91,2021-08-26
290,3,19.82,2023-07-31
238,2,5.72,2023-04-05
396,3,18.15,2024-09-14
425,3,16.89,2021-05-24
421,2,16.84,2022-04-06
150,1,18.18,2024-10-04
216,4,15.18,2024-02-25
402,4,9.24,2022-10-17
128,1,8.4,2024-11-08
190,2,6.56,2021-02-14
316,3,9.85,2021-01-23
78,1,18.88,2022-01-21
222,2,14.49,2022-01-26
322,2,4.09,2022-02-14
324,1,11.19,2025-02-23
168,3,15.02,2020-12-19
286,4,7.18,2024-10-17
64,3,19.55,2025-02-14
283,4,5.15,2021-06-08
130,1,12.25,2021-04-29
431,1,13.87,2025-05-25
474,3,7.61,2021-01-31
313,2,5.9,2020-03-12
151,1,8.66,2024-11-11
485,2,3.75,2023-01-15
294,4,13.11,2020-07-11
378,4,5.43,2023-04-04
218,2,17.36,2025-02-11
445,4,17.31,2021-11-11
401,2,13.95,2024-01-01
24,1,14.85,2023-02-04
3,4,16.38,2022-10-23
149,2,12.11,2021-01-23
243,1,15.99,2021-01-28
456,1,10.06,2021-09-17
388,2,7.35,2022-12-06
52,2,18.42,2022-01-20
356,4,3.71,2022-04-04
221,2,6.45,2024-02-04
499,2,10.6,2020-06-19
480,2,17.91,2024-05-07
141,1,11.21,2023-02-09
376,3,14.49,2025-03-21
74,3,6.26,2023-12-26
219,3,13.41,2025-08-20
303,4,11.78,2021-03-03
373,3,15.69,2025-06-27
449,2,15.63,2024-01-05
100,1,15.49,2020-06-14
170,1,6.8,2024-09-07
321,4,4.11,2022-09-18
116,2,3.89,2022-06-09
199,2,15.87,2021-02-22
365,1,10.86,2023-11-10
118,4,11.04,2020-10-31
410,3,12.09,2024-11-29
199,2,15.16,2021-07-15
494,2,12.48,2021-09-01
140,2,6.26,2021-12-05
404,3,18.55,2022-09-17
243,1,17.5,2021-09-04
136,3,8.75,2022-01-03
260,3,7.96,2022-09-03
88,3,13.57,2021-09-30
170,3,12.36,2021-07-07
272,1,8.09,2024-06-20
158,2,8.2,2023-12-12
455,4,7.07,2022-09-27
209,3,10.34,2020-02-29
486,4,12.54,2025-04-01
486,3,7.27,2021-03-10
186,3,18.55,2022-02-22
64,2,8.82,2024-08-12
123,4,5.81,2024-08-03
171,4,9.61,2020-06-12
119,3,4.72,2021-04-12
222,4,16.91,2021-05-25
298,3,5.6,2025-05-25
375,1,19.16,2021-10-21
258,4,18.62,2020-11-11
350,2,12.04,2020-02-04
32,2,16.37,2021-01-02
137,3,16.42,2022-10-09
356,2,8.19,2021-11-26
28,1,8.62,2024-01-29
251,3,19.78,2023-06-11
367,3,17.24,2020-09-02
155,4,17.92,2022-09-01
112,4,9.63,2025-09-08
45,3,4.03,2022-08-27
297,1,19.03,2024-08-01
57,1,19.87,2021-08-03
226,1,7.6,2023-01-21
64,1,19.93,2022-02-01
304,1,6.42,2020-08-21
381,1,14.23,2022-11-03
18,2,4.11,2021-08-20
357,4,15.48,2025-03-02
412,3,11.23,2020-02-27
154,3,3.9,2025-02-17
444,2,9.49,2021-04-05
11,2,19.58,2024-08-14
477,4,3.31,2025-04-28
378,2,14.32,2024-11-08
354,2,17.77,2024-01-21
344,2,8.55,2024-03-12
479,4,18.26,2022-07-09
110,4,15.09,2022-06-24
268,2,16.74,2025-07-15
383,1,5.43,2024-01-30
417,1,4.01,2021-11-02
406,4,6.55,2024-10-21
201,1,11.7,2021-08-02
493,3,10.49,2022-12-11
230,4,7.79,2025-01-02
154,2,10.47,2023-12-08
484,3,10.21,2022-05-10
119,3,6.25,2021-12-28
107,3,9.01,2025-06-03
390,1,4.7,2022-07-08
377,2,16.91,2023-05-17
188,2,14.65,2025-10-12
258,2,15.94,2023-06-23
326,2,14.18,2023-04-06
352,4,14.6,2023-06-01
202,4,17.31,2021-03-13
246,1,14.23,2023-06-28
383,4,15.65,2020-09-21
131,3,11.73,2023-06-21
474,1,11.4,2022-07-21
18,2,16.89,2021-06-12
471,1,8.47,2021-03-04
223,4,10.5,2022-08-08
176,2,9.72,2023-07-26
340,4,10.69,2022-05-26
420,4,18.14,2024-03-20
478,2,11.47,2021-06-13
462,1,7.51,2020-07-30
342,3,4.7,2020-09-23
406,3,4.23,2023-08-26
359,1,14.7,2020-04-22
45,3,13.54,2022-01-24
313,1,6.1,2022-01-07
82,3,12.26,2022-05-21
293,3,15.81,2022-06-08
263,2,17.52,2024-05-21
214,2,16.99,2021-02-27
181,1,5.53,2020-01-27
194,4,4.73,2022-03-30
321,4,6.62,2023-06-02
160,1,15.96,2023-08-02
313,2,14.07,2023-10-23
364,1,9.98,2022-06-11
164,4,11.93,2022-06-20
242,1,6.21,2021-04-02
208,2,16.55,2020-11-06
239,1,15.59,2024-03-24
195,1,14.19,2021-01-13
211,2,6.65,2021-12-16
289,4,13.5,2021-10-24
490,2,9.84,2025-07-24
485,1,4.58,2020-05-27
143,3,7.26,2022-06-24
257,2,9.43,2022-07-18
103,1,8.94,2023-12-06
317,3,17.94,2021-03-07
46,4,12.17,2021-06-01
24,3,4.76,2021-06-13
280,1,17.42,2021-09-25
102,2,17.3,2022-04-27
289,3,4.17,2025-08-13
382,4,7.34,2021-12-03
453,3,16.34,2023-08-15
201,3,13.55,2024-07-18
389,3,3.03,2023-11-22
428,1,17.25,2024-04-25
380,3,17.32,2020-09-27
247,1,17.42,2025-03-21
339,4,16.99,2024-09-29
204,2,11.27,2025-06-02
147,4,15.37,2022-07-20
181,1,18.03,2021-04-15
419,4,15.96,2025-01-26
470,4,4.27,2023-09-15
101,2,14.9,2020-01-02
225,1,11.82,2021-12-08
81,3,14.6,2025-07-10
407,1,12.97,2024-03-29
418,1,7.85,2020-09-14
64,3,6.12,2024-06-08
8,3,4.22,2025-07-04
334,1,18.6,2024-04-06
338,1,7.35,2024-06-19
59,1,7.33,2022-03-06
144,2,6.55,2020-05-04
377,2,12.61,2023-07-23
364,4,7.26,2025-05-22
38,3,16.91,2023-02-26
356,4,14.51,2023-07-25
172,3,12.72,2021-10-24
370,2,17.78,2024-03-06
409,3,8.31,2020-07-16
131,4,18.86,2020-02-05
490,2,6.85,2023-10-02
299,3,15.06,2024-09-12
27,1,11.14,2024-06-17
121,1,15.16,2024-08-22
46,1,4.62,2025-08-24
158,2,8.04,2020-01-06
2,4,18.4,2023-12-01
450,3,11.67,2023-01-31
186,1,3.4,2022-03-30
177,4,15.98,2025-02-02
142,3,14.02,2021-05-02
63,3,12.57,2024-04-23
249,3,10.52,2021-07-04
127,4,7.54,2022-04-25
493,2,7.35,2024-08-07
249,4,7.67,2020-12-19
58,1,13.3,2023-05-13
260,4,12.36,2020-03-02
286,4,5.92,2025-03-29
84,2,4.07,2024-07-10
377,1,9.79,2022-06-16
406,2,17.95,2025-06-18
294,2,4.96,2023-06-25
348,4,6.71,2024-06-02
446,4,5.62,2024-04-15
38,1,15.51,2024-04-17
369,2,19.92,2025-05-12
163,1,17.11,2024-09-08
142,4,8.42,2020-03-24
367,4,8.82,2020-07-02
370,3,3.8,2023-03-31
199,2,19.27,2024-08-19
340,3,16.5,2024-04-18
30,4,4.58,2025-06-07
271,4,9.06,2024-03-26
45,1,11.14,2023-05-18
497,3,7.67,2022-03-05
3,1,6.8,2020-06-06
246,4,6.45,2023-07-27
247,4,15.2,2024-04-18
149,4,15.53,2022-02-16
198,2,16.15,2023-02-04
285,4,10.59,2022-09-19
332,1,3.69,2023-08-14
486,2,7.54,2023-11-12
236,3,8.04,2020-05-23
331,3,11.6,2020-10-19
148,1,14.54,2024-12-01
62,3,17.98,2024-10-13
82,1,14.14,2023-10-27
414,2,19.92,2021-08-08
229,1,12.13,2024-03-31
338,2,19.56,2022-12-31
116,3,3.47,2021-04-12
497,4,8.48,2020-10-04
442,1,19.89,2022-07-04
338,2,10.75,2025-06-23
265,4,13.33,2025-06-16
80,3,6.27,2025-09-09
87,2,4.97,2021-08-28
22,2,16.15,2025-03-06
494,1,18.2,2023-01-30
391,3,15.39,2021-07-22
275,2,15.36,2020-11-22
50,3,8.69,2023-07-05
80,2,18.78,2023-05-10
422,3,14.9,2021-04-10
137,3,18.89,2023-09-27
226,2,10.32,2025-01-11
13,4,17.83,2024-12-29
353,4,11.01,2023-09-26
464,2,4.21,2024-10-04
97,4,9.74,2022-08-14
253,2,18.68,2022-09-11
397,2,19.38,2020-09-25
28,4,7.29,2023-11-04
216,3,17.06,2022-06-11
450,1,11.93,2021-11-30
369,3,8.6,2023-01-18
386,4,6.3,2025-04-25
377,4,3.53,2021-02-04
472,2,8.7,2025-01-24
189,3,5.82,2024-07-11
86,2,5.34,2022-06-06
1,3,19.04,2025-08-13
44,3,11.45,2023-07-27
77,4,8.08,2024-06-02
412,1,6.06,2020-02-21
351,2,6.82,2020-05-20
292,4,6.14,2025-08-17
44,1,4.18,2020-08-25
197,3,8.76,2022-09-17
287,2,7.99,2023-05-02
464,1,7.67,2025-09-08
53,3,8.46,2025-04-16
402,2,17.83,2020-09-03
145,1,15.68,2022-07-17
115,1,18.18,2022-04-16
126,3,6.3,2023-04-21
455,1,13.0,2023-06-22
165,4,19.05,2021-04-17
49,1,4.46,2020-04-23
62,1,11.95,2024-11-13
249,2,8.47,2025-08-12
141,4,3.14,2022-07-04
40,2,10.83,2021-07-04
380,4,13.84,2020-04-30
178,4,18.8,2020-01-30
421,4,9.88,2021-04-04
25,3,16.21,2020-06-14
451,2,11.96,2024-08-15
21,4,16.24,2022-01-01
237,1,18.65,2021-10-23
118,2,13.11,2020-09-29
296,3,19.75,2025-02-11
63,1,16.4,2025-06-10
301,2,6.07,2025-08-03
454,1,17.53,2022-06-05
255,3,4.01,2021-02-10
180,3,8.39,2023-01-01
124,1,4.0,2023-04-12
490,4,14.16,2023-01-02
166,2,7.35,2021-03-18
50,3,7.8,2023-01-30
349,2,4.05,2023-02-24
348,2,14.33,2022-03-10
487,1,11.16,2025-08-24
366,2,14.96,2022-12-10
266,4,5.03,2024-09-29
199,2,11.06,2021-12-05
294,2,3.85,2022-10-25
376,4,18.13,2020-07-02
86,1,12.29,2022-12-18
228,4,4.79,2025-08-24
158,4,17.2,2024-11-27
461,1,6.26,2022-07-06
440,4,15.96,2024-01-02
199,1,13.69,2021-03-31
192,4,9.68,2020-06-13
171,2,4.56,2021-03-19
390,2,15.88,2021-09-17
354,1,9.7,2021-04-20
387,4,12.65,2025-06-10
18,1,12.1,2024-09-30
150,3,15.63,2024-08-16
163,3,11.89,2024-05-22
157,1,14.17,2021-03-09
4,4,10.17,2023-04-29
446,4,6.65,2021-04-25
198,3,19.83,2025-03-11
67,2,10.86,2022-05-04
239,4,14.34,2024-11-03
198,4,7.13,2023-06-02
33,4,15.4,2024-11-27
388,1,12.81,2022-12-21
294,4,12.29,2025-07-21
381,4,16.82,2020-12-14
191,1,10.6,2022-09-11
420,4,14.61,2025-03-12
249,2,18.12,2021-02-22
279,1,3.8,2025-03-29
367,3,16.47,2020-06-04
417,2,19.36,2023-06-09
75,1,7.33,2022-12-09
312,2,5.24,2025-04-27
191,4,15.44,2021-11-01
421,3,9.03,2023-07-09
394,3,3.23,2020-05-18
83,2,13.38,2020-03-17
85,2,9.44,2024-11-24
336,2,12.1,2021-02-27
68,1,16.62,2023-03-17
27,1,10.54,2023-03-28
328,2,11.36,2021-08-28
268,2,6.05,2025-03-06
129,3,16.98,2022-11-10
85,3,6.25,2021-05-17
202,4,15.46,2021-11-30
440,4,13.97,2024-03-09
149,1,7.55,2022-10-20
283,3,19.2,2023-02-17
361,2,4.68,2025-05-08
432,1,14.85,2023-09-22
177,1,4.59,2022-10-27
81,3,14.66,2024-11-08
104,4,18.8,2023-10-11
320,2,11.53,2022-08-23
322,2,8.84,2025-04-21
118,1,14.86,2025-01-27
94,4,17.83,2022-04-10
71,4,16.2,2020-12-16
386,2,14.74,2025-06-11
440,3,16.89,2021-12-17
365,4,10.43,2025-01-13
298,1,6.71,2022-09-23
150,2,4.98,2023-11-19
53,3,12.42,2022-08-17
57,3,13.15,2020-08-31
496,2,15.2,2023-03-15
467,2,3.81,2023-02-21
304,4,5.67,2025-02-05
214,1,8.0,2022-09-23
495,1,19.85,2020-04-02
304,2,13.84,2025-07-13
315,4,9.54,2022-02-01
109,4,3.3,2022-12-04
49,2,11.86,2021-03-03
316,2,7.08,2020-10-23
101,4,9.14,2020-09-19
483,2,3.85,2025-07-21
47,3,17.42,2021-10-10
442,1,12.09,2023-04-27
198,4,10.59,2025-07-08
149,3,5.68,2025-04-30
94,2,18.68,2020-07-31
402,3,19.36,2025-08-22
139,1,19.32,2024-02-06
3,1,5.83,2020-01-25
175,1,12.32,2025-04-18
121,2,14.05,2020-02-07
332,1,6.19,2022-06-26
21,1,19.84,2020-11-04
90,4,16.54,2020-02-06
322,1,18.68,2024-09-27
112,4,17.74,2024-03-09
490,1,4.17,2020-08-31
20,3,11.69,2020-03-17
181,4,16.75,2021-05-01
383,1,12.71,2024-07-02
461,2,10.34,2023-03-08
232,4,19.92,2020-02-29
444,4,9.64,2023-12-30
163,3,9.94,2020-12-15
375,2,17.92,2023-02-03
366,4,15.73,2024-09-14
182,3,12.4,2022-02-28
422,3,9.75,2022-08-30
181,3,17.76,2024-05-26
356,4,16.31,2021-04-23
367,1,14.26,2021-06-02
144,1,5.86,2023-10-25
354,2,17.74,2022-02-06
458,2,13.35,2023-04-19
248,3,9.05,2023-09-21
481,4,14.6,2024-10-12
273,2,7.22,2020-01-29
264,3,18.61,2025-09-10
181,2,15.61,2025-06-12
